"QID","lang"
"Q11822467","Polish"
"Q11823801","Polish"
"Q11823826","Polish"
"Q11823921","Polish"
"Q11823969","Macedonian"
"Q11824009","Polish"
"Q11824012","Polish"
"Q11813125","Albanian"
"Q11815787","Albanian"
"Q11816547","Albanian"
"Q11816719","Albanian"
"Q11816742","Albanian"
"Q11819885","Albanian"
"Q11819900","Albanian"
"Q11819901","Albanian"
"Q11820020","Albanian"
"Q11820031","Albanian"
"Q11820770","Albanian"
"Q11821374","Albanian"
"Q11823919","Albanian"
"Q11813262","Hungarian"
"Q11819375","Russian"
"Q11816211","Hindi"
"Q11816525","Czech"
"Q11820667","Czech"
"Q11821482","Czech"
"Q11822847","Czech"
"Q11813123","Serbo-Croatian"
"Q12187866","English"
"Q12186110","Arabic"
"Q12186180","Arabic"
"Q12186230","Arabic"
"Q12186231","Arabic"
"Q12186233","Arabic"
"Q12186260","Arabic"
"Q12186518","Arabic"
"Q12186520","Arabic"
"Q12186541","Arabic"
"Q12186551","Arabic"
"Q12186754","Arabic"
"Q12186780","Arabic"
"Q12186869","Arabic"
"Q12186877","Arabic"
"Q12186918","Arabic"
"Q12186951","Arabic"
"Q12187020","Arabic"
"Q12187162","Arabic"
"Q12187181","Arabic"
"Q12187184","Arabic"
"Q12187185","Arabic"
"Q12187330","Arabic"
"Q12187387","Arabic"
"Q12187390","Arabic"
"Q12187533","Arabic"
"Q12187580","Arabic"
"Q12187595","Arabic"
"Q12187635","Arabic"
"Q12187636","Arabic"
"Q12187655","Arabic"
"Q12187706","Arabic"
"Q12187704","Arabic"
"Q12187712","Arabic"
"Q12187790","Arabic"
"Q12187811","Arabic"
"Q12187866","Arabic"
"Q12187887","Arabic"
"Q12187894","Arabic"
"Q12188015","Arabic"
"Q12188023","Arabic"
"Q12188127","Arabic"
"Q12188169","Arabic"
"Q12188218","Arabic"
"Q12188238","Arabic"
"Q12188284","Arabic"
"Q12188399","Arabic"
"Q12188402","Arabic"
"Q12188412","Arabic"
"Q12188418","Arabic"
"Q12188489","Arabic"
"Q12188746","Arabic"
"Q12188765","Arabic"
"Q12188774","Arabic"
"Q12188950","Arabic"
"Q12189060","Arabic"
"Q12189086","Arabic"
"Q12189172","Arabic"
"Q12189190","Arabic"
"Q12189279","Arabic"
"Q12189277","Arabic"
"Q12189310","Arabic"
"Q12189335","Arabic"
"Q12189404","Arabic"
"Q12189414","Arabic"
"Q12189419","Arabic"
"Q12189482","Arabic"
"Q12189483","Arabic"
"Q12189540","Arabic"
"Q12189591","Arabic"
"Q12189593","Arabic"
"Q12189681","Arabic"
"Q12189684","Arabic"
"Q12189717","Arabic"
"Q12189807","Arabic"
"Q12189809","Arabic"
"Q12189859","Arabic"
"Q12189860","Arabic"
"Q12189893","Arabic"
"Q12189923","Arabic"
"Q12189936","Arabic"
"Q12189968","Arabic"
"Q12190148","Arabic"
"Q12190203","Arabic"
"Q12190212","Arabic"
"Q12190222","Arabic"
"Q12190233","Arabic"
"Q12190334","Arabic"
"Q12190332","Arabic"
"Q12190511","Arabic"
"Q12190554","Arabic"
"Q12190604","Arabic"
"Q12187534","Turkish"
"Q12189623","Algerian Arabic"
"Q12186871","Egyptian Arabic"
"Q12187042","Egyptian Arabic"
"Q12187707","Egyptian Arabic"
"Q12188526","Egyptian Arabic"
"Q12190019","Egyptian Arabic"
"Q12190021","Egyptian Arabic"
"Q11964074","English"
"Q11965017","English"
"Q11969642","German"
"Q11967385","English"
"Q11967418","English"
"Q11968412","English"
"Q11969181","English"
"Q11969943","English"
"Q11969941","English"
"Q11973291","English"
"Q11977929","German"
"Q11978272","English"
"Q11974544","Polish"
"Q11976745","Swedish"
"Q11962477","Norwegian"
"Q11964902","Norwegian"
"Q11964923","Norwegian"
"Q11965143","Norwegian"
"Q11965179","Norwegian"
"Q11965182","Norwegian"
"Q11965269","Norwegian"
"Q11965392","Norwegian"
"Q11965453","Norwegian"
"Q11965537","Norwegian"
"Q11965543","Norwegian"
"Q11966290","Norwegian"
"Q11967385","Norwegian"
"Q11967389","Norwegian"
"Q11967418","Norwegian"
"Q11968006","Norwegian"
"Q11968005","Norwegian"
"Q11968162","Norwegian"
"Q11968241","Norwegian"
"Q11968249","Norwegian"
"Q11968449","Norwegian"
"Q11968467","Norwegian"
"Q11968516","Norwegian"
"Q11968684","Norwegian"
"Q11969071","Norwegian"
"Q11969269","Norwegian"
"Q11969412","Norwegian"
"Q11969507","Norwegian"
"Q11969590","Norwegian"
"Q11970184","Norwegian"
"Q11970227","Norwegian"
"Q11970471","Norwegian"
"Q11970497","Norwegian"
"Q11971293","Norwegian"
"Q11971349","Norwegian"
"Q11971458","Norwegian"
"Q11971786","Norwegian"
"Q11971963","Norwegian"
"Q11973103","Norwegian"
"Q11973219","Norwegian"
"Q11973290","Norwegian"
"Q11973291","Norwegian"
"Q11973499","Norwegian"
"Q11973594","Norwegian"
"Q11973813","Norwegian"
"Q11974082","Norwegian"
"Q11974314","Norwegian"
"Q11974544","Norwegian"
"Q11974738","Norwegian"
"Q11974968","Norwegian"
"Q11975000","Norwegian"
"Q11975167","Norwegian"
"Q11975403","Norwegian"
"Q11975498","Norwegian"
"Q11975565","Norwegian"
"Q11975568","Norwegian"
"Q11975817","Norwegian"
"Q11975888","Norwegian"
"Q11976177","Norwegian"
"Q11976187","Norwegian"
"Q11976230","Norwegian"
"Q11976249","Norwegian"
"Q11976261","Norwegian"
"Q11976545","Norwegian"
"Q11976727","Norwegian"
"Q11976736","Norwegian"
"Q11976750","Norwegian"
"Q11976749","Norwegian"
"Q11977315","Norwegian"
"Q11977524","Norwegian"
"Q11977589","Norwegian"
"Q11977789","Norwegian"
"Q11978327","Norwegian"
"Q11979110","Norwegian"
"Q11979509","Norwegian"
"Q11980227","Norwegian"
"Q11980371","Norwegian"
"Q11980660","Norwegian"
"Q11981115","Norwegian"
"Q11977589","Russian"
"Q11967385","Spanish"
"Q11969944","Spanish"
"Q11963321","Danish"
"Q11968504","Danish"
"Q11973255","Danish"
"Q11967418","Finnish"
"Q12112241","English"
"Q12112362","English"
"Q12112510","English"
"Q12112556","English"
"Q12112774","English"
"Q12113053","English"
"Q12113126","English"
"Q12113768","English"
"Q12113908","English"
"Q12113912","English"
"Q12114309","English"
"Q12114333","English"
"Q12114410","English"
"Q12114858","English"
"Q12114991","English"
"Q12115464","English"
"Q12115479","English"
"Q12115666","English"
"Q12119563","Chinese"
"Q12115953","English"
"Q12116414","English"
"Q12116433","English"
"Q12116529","English"
"Q12116575","English"
"Q12116627","English"
"Q12116712","English"
"Q12116908","English"
"Q12117142","English"
"Q12117499","English"
"Q12117617","English"
"Q12117783","English"
"Q12117858","English"
"Q12117923","English"
"Q12117949","English"
"Q12118080","English"
"Q12118084","English"
"Q12118100","English"
"Q12118144","English"
"Q12118170","English"
"Q12118184","English"
"Q12118237","English"
"Q12118246","English"
"Q12118303","English"
"Q12118322","English"
"Q12118341","English"
"Q12118544","English"
"Q12118578","English"
"Q12118607","English"
"Q12118629","English"
"Q12118677","English"
"Q12118738","English"
"Q12118747","English"
"Q12119063","English"
"Q12119140","English"
"Q12119563","English"
"Q12119567","English"
"Q12119732","English"
"Q12119749","English"
"Q12120119","English"
"Q12120299","English"
"Q12120565","English"
"Q12121757","English"
"Q12122008","English"
"Q12122351","English"
"Q12122418","English"
"Q12122755","English"
"Q12122854","English"
"Q12122876","English"
"Q12123027","English"
"Q12123479","English"
"Q12123736","English"
"Q12123968","English"
"Q12124250","English"
"Q12124297","English"
"Q12124360","English"
"Q12124483","English"
"Q12124489","English"
"Q12124494","English"
"Q12124502","English"
"Q12124503","English"
"Q12124507","English"
"Q12124504","English"
"Q12124515","English"
"Q12124520","English"
"Q12124527","English"
"Q12124524","English"
"Q12124555","English"
"Q12124553","English"
"Q12124567","English"
"Q12124564","English"
"Q12124569","English"
"Q12124578","English"
"Q12124579","English"
"Q12124580","English"
"Q12123479","Norwegian"
"Q12117758","Russian"
"Q12118381","Russian"
"Q12120759","Russian"
"Q12124580","Russian"
"Q12123479","Spanish"
"Q11825110","German"
"Q11826279","German"
"Q11826715","German"
"Q11824016","English"
"Q11825110","English"
"Q11829072","German"
"Q11827425","English"
"Q11828171","English"
"Q11832027","German"
"Q11829042","English"
"Q11829990","English"
"Q11830147","English"
"Q11830618","English"
"Q11832268","English"
"Q11832766","English"
"Q11832883","English"
"Q11832880","English"
"Q11829964","Japanese"
"Q11824027","Polish"
"Q11824035","Polish"
"Q11824077","Polish"
"Q11824943","Polish"
"Q11824959","Polish"
"Q11825332","Polish"
"Q11825908","Polish"
"Q11825944","Polish"
"Q11825945","Polish"
"Q11825952","Polish"
"Q11825958","Polish"
"Q11826202","Polish"
"Q11826268","Polish"
"Q11826279","Polish"
"Q11826346","Polish"
"Q11826459","Polish"
"Q11826475","Polish"
"Q11826763","Polish"
"Q11826867","Polish"
"Q11827038","Polish"
"Q11827153","Polish"
"Q11827258","Polish"
"Q11827477","Polish"
"Q11827508","Polish"
"Q11827621","Polish"
"Q11827711","Polish"
"Q11827708","Polish"
"Q11827857","Polish"
"Q11827885","Polish"
"Q11828068","Polish"
"Q11828173","Polish"
"Q11828192","Polish"
"Q11828253","Polish"
"Q11828279","Polish"
"Q11828277","Polish"
"Q11828403","Polish"
"Q11828414","Polish"
"Q11828415","Polish"
"Q11828437","Polish"
"Q11828759","Polish"
"Q11828831","Polish"
"Q11829012","Polish"
"Q11829066","Polish"
"Q11829075","Polish"
"Q11829072","Polish"
"Q11829112","Polish"
"Q11829121","Polish"
"Q11829382","Polish"
"Q11829392","Polish"
"Q11829895","Polish"
"Q11829963","Polish"
"Q11829966","Polish"
"Q11829965","Polish"
"Q11829976","Polish"
"Q11830021","Polish"
"Q11830044","Polish"
"Q11830142","Polish"
"Q11830242","Polish"
"Q11830240","Polish"
"Q11830402","Polish"
"Q11832027","Polish"
"Q11832245","Polish"
"Q11832270","Polish"
"Q11832372","Polish"
"Q11832622","Polish"
"Q11832620","Polish"
"Q11833251","Polish"
"Q11834390","Polish"
"Q11835777","Polish"
"Q11825513","French"
"Q11825953","Albanian"
"Q11826592","Albanian"
"Q11828278","Albanian"
"Q11828390","Albanian"
"Q11832029","Albanian"
"Q11834120","Albanian"
"Q11829072","Russian"
"Q11836009","Russian"
"Q11829042","Hindi"
"Q11826654","Czech"
"Q11828408","Czech"
"Q11825474","Yiddish"
"Q12124589","English"
"Q12124595","English"
"Q12124604","English"
"Q12124611","English"
"Q12124618","English"
"Q12124628","English"
"Q12124629","English"
"Q12124634","English"
"Q12124649","English"
"Q12124670","English"
"Q12124671","English"
"Q12124668","English"
"Q12124669","English"
"Q12124674","English"
"Q12124679","English"
"Q12124682","English"
"Q12124681","English"
"Q12124687","English"
"Q12124684","English"
"Q12124688","English"
"Q12124689","English"
"Q12124694","English"
"Q12124695","English"
"Q12124692","English"
"Q12124693","English"
"Q12124696","English"
"Q12124702","English"
"Q12124703","English"
"Q12124706","English"
"Q12124707","English"
"Q12124704","English"
"Q12124705","English"
"Q12124710","English"
"Q12124708","English"
"Q12124709","English"
"Q12124715","English"
"Q12124718","English"
"Q12124719","English"
"Q12124716","English"
"Q12124723","English"
"Q12124720","English"
"Q12124721","English"
"Q12124724","English"
"Q12124725","English"
"Q12124730","English"
"Q12124728","English"
"Q12124734","English"
"Q12124733","English"
"Q12124739","English"
"Q12124736","English"
"Q12124737","English"
"Q12124742","English"
"Q12124743","English"
"Q12124746","English"
"Q12124747","English"
"Q12124745","English"
"Q12124750","English"
"Q12124748","English"
"Q12124754","English"
"Q12124755","English"
"Q12124752","English"
"Q12124753","English"
"Q12124758","English"
"Q12124759","English"
"Q12124756","English"
"Q12124762","English"
"Q12124760","English"
"Q12124761","English"
"Q12124766","English"
"Q12124767","English"
"Q12124764","English"
"Q12124770","English"
"Q12124771","English"
"Q12124769","English"
"Q12124774","English"
"Q12124775","English"
"Q12124773","English"
"Q12124778","English"
"Q12124782","English"
"Q12124780","English"
"Q12124781","English"
"Q12124787","English"
"Q12124790","English"
"Q12124791","English"
"Q12124788","English"
"Q12124794","English"
"Q12124795","English"
"Q12124792","English"
"Q12124793","English"
"Q12124798","English"
"Q12124796","English"
"Q12124797","English"
"Q12124802","English"
"Q12124800","English"
"Q12124801","English"
"Q12124807","English"
"Q12124804","English"
"Q12124808","English"
"Q12124681","French"
"Q12124710","Spanish"
"Q12190644","Arabic"
"Q12190775","Arabic"
"Q12190782","Arabic"
"Q12190802","Arabic"
"Q12190814","Arabic"
"Q12190831","Arabic"
"Q12190895","Arabic"
"Q12190896","Arabic"
"Q12190934","Arabic"
"Q12190968","Arabic"
"Q12191034","Arabic"
"Q12191149","Arabic"
"Q12191245","Arabic"
"Q12191276","Arabic"
"Q12191340","Arabic"
"Q12191379","Arabic"
"Q12191427","Arabic"
"Q12191424","Arabic"
"Q12191437","Arabic"
"Q12191607","Arabic"
"Q12191632","Arabic"
"Q12191639","Arabic"
"Q12191739","Arabic"
"Q12191852","Arabic"
"Q12191862","Arabic"
"Q12191935","Arabic"
"Q12191939","Arabic"
"Q12192001","Arabic"
"Q12192009","Arabic"
"Q12192036","Arabic"
"Q12192037","Arabic"
"Q12192077","Arabic"
"Q12192094","Arabic"
"Q12192098","Arabic"
"Q12192148","Arabic"
"Q12192170","Arabic"
"Q12192256","Arabic"
"Q12192285","Arabic"
"Q12192301","Arabic"
"Q12192387","Arabic"
"Q12192390","Arabic"
"Q12192486","Arabic"
"Q12192569","Arabic"
"Q12192698","Arabic"
"Q12192707","Arabic"
"Q12192704","Arabic"
"Q12192709","Arabic"
"Q12192796","Arabic"
"Q12192903","Arabic"
"Q12193156","Arabic"
"Q12193164","Arabic"
"Q12193178","Arabic"
"Q12193260","Arabic"
"Q12193275","Arabic"
"Q12193295","Arabic"
"Q12193318","Arabic"
"Q12193322","Arabic"
"Q12193420","Arabic"
"Q12193711","Arabic"
"Q12193766","Arabic"
"Q12194124","Arabic"
"Q12194238","Arabic"
"Q12194243","Arabic"
"Q12194276","Arabic"
"Q12194316","Arabic"
"Q12194369","Arabic"
"Q12194378","Arabic"
"Q12194490","Arabic"
"Q12194493","Arabic"
"Q12194528","Arabic"
"Q12194607","Arabic"
"Q12194619","Arabic"
"Q12194661","Arabic"
"Q12194773","Arabic"
"Q12194786","Arabic"
"Q12194818","Arabic"
"Q12194854","Arabic"
"Q12194873","Arabic"
"Q12194917","Arabic"
"Q12194940","Arabic"
"Q12194985","Arabic"
"Q12195098","Arabic"
"Q12195103","Arabic"
"Q12195100","Arabic"
"Q12195101","Arabic"
"Q12195107","Arabic"
"Q12195108","Arabic"
"Q12195109","Arabic"
"Q12195115","Arabic"
"Q12195113","Arabic"
"Q12195188","Arabic"
"Q12190704","Moroccan Darija"
"Q12191639","Moroccan Darija"
"Q12191071","Egyptian Arabic"
"Q12191146","Egyptian Arabic"
"Q12192680","Egyptian Arabic"
"Q12193377","Egyptian Arabic"
"Q12193764","Egyptian Arabic"
"Q12194132","Egyptian Arabic"
"Q12195134","Egyptian Arabic"
"Q12134309","English"
"Q12134467","English"
"Q12134514","English"
"Q12134721","English"
"Q12134892","English"
"Q12134947","English"
"Q12134950","English"
"Q12134961","English"
"Q12134986","English"
"Q12135078","English"
"Q12135263","English"
"Q12135306","English"
"Q12135571","English"
"Q12135581","English"
"Q12135681","English"
"Q12135885","English"
"Q12135953","English"
"Q12136278","English"
"Q12136282","English"
"Q12136297","English"
"Q12141247","English"
"Q12141709","English"
"Q12146281","German"
"Q12135347","Georgian"
"Q12140002","Georgian"
"Q12149913","Georgian"
"Q12135391","Ukrainian"
"Q12136695","Ukrainian"
"Q12141247","Ukrainian"
"Q12144957","Ukrainian"
"Q12136345","French"
"Q12136360","French"
"Q12136489","French"
"Q12136571","French"
"Q12136663","French"
"Q12136795","French"
"Q12136826","French"
"Q12136882","French"
"Q12137068","French"
"Q12137145","French"
"Q12137198","French"
"Q12137383","French"
"Q12137523","French"
"Q12137578","French"
"Q12137751","French"
"Q12137963","French"
"Q12138069","French"
"Q12138073","French"
"Q12138130","French"
"Q12138157","French"
"Q12138301","French"
"Q12138480","French"
"Q12138511","French"
"Q12138538","French"
"Q12138803","French"
"Q12139037","French"
"Q12139326","French"
"Q12139487","French"
"Q12139754","French"
"Q12139998","French"
"Q12140068","French"
"Q12140204","French"
"Q12140446","French"
"Q12141511","French"
"Q12141583","French"
"Q12141709","French"
"Q12142145","French"
"Q12143455","French"
"Q12143588","French"
"Q12143941","French"
"Q12144063","French"
"Q12144078","French"
"Q12144123","French"
"Q12144609","French"
"Q12145005","French"
"Q12145085","French"
"Q12145585","French"
"Q12145869","French"
"Q12146072","French"
"Q12146293","French"
"Q12146322","French"
"Q12147765","French"
"Q12147818","French"
"Q12148693","French"
"Q12148786","French"
"Q12148903","French"
"Q12149851","French"
"Q12150358","French"
"Q12150878","French"
"Q12135245","Russian"
"Q12135260","Russian"
"Q12141247","Russian"
"Q12141658","Russian"
"Q12144422","Russian"
"Q12144868","Russian"
"Q12145663","Russian"
"Q12146979","Russian"
"Q12142300","Indonesian"
"Q12144835","Mandarin Chinese"
"Q12137145","Quebec French"
"Q12124810","English"
"Q12124811","English"
"Q12124814","English"
"Q12124817","English"
"Q12124824","English"
"Q12124829","English"
"Q12124834","English"
"Q12124832","English"
"Q12124839","English"
"Q12124836","English"
"Q12124843","English"
"Q12124840","English"
"Q12124846","English"
"Q12124847","English"
"Q12124848","English"
"Q12124852","English"
"Q12124853","English"
"Q12124859","English"
"Q12124863","English"
"Q12124865","English"
"Q12124870","English"
"Q12124868","English"
"Q12124869","English"
"Q12124874","English"
"Q12124878","English"
"Q12124885","English"
"Q12124891","English"
"Q12124888","English"
"Q12124889","English"
"Q12124895","English"
"Q12124893","English"
"Q12124896","English"
"Q12124897","English"
"Q12124907","English"
"Q12124911","English"
"Q12124909","English"
"Q12124915","English"
"Q12124924","English"
"Q12124934","English"
"Q12124935","English"
"Q12124942","English"
"Q12124944","English"
"Q12124949","English"
"Q12124953","English"
"Q12124961","English"
"Q12124965","English"
"Q12124973","English"
"Q12124978","English"
"Q12124979","English"
"Q12124977","English"
"Q12124983","English"
"Q12124980","English"
"Q12124986","English"
"Q12124985","English"
"Q12124989","English"
"Q12124994","English"
"Q12124995","English"
"Q12124998","English"
"Q12124996","English"
"Q12124997","English"
"Q12125003","English"
"Q12125001","English"
"Q12125011","English"
"Q12125014","English"
"Q12125013","English"
"Q12125020","English"
"Q12125027","English"
"Q12125024","English"
"Q12125031","English"
"Q12125035","English"
"Q12125032","English"
"Q12125038","English"
"Q12125036","English"
"Q12125042","English"
"Q12125043","English"
"Q12125040","English"
"Q12125045","English"
"Q12125055","English"
"Q12125052","English"
"Q12125053","English"
"Q12125058","English"
"Q12125059","English"
"Q12125056","English"
"Q12125062","English"
"Q12125066","English"
"Q12125065","English"
"Q12125072","English"
"Q12125073","English"
"Q12125079","English"
"Q12125083","English"
"Q12125087","English"
"Q12125088","English"
"Q12125095","English"
"Q12125092","English"
"Q12125099","English"
"Q12125096","English"
"Q12125097","English"
"Q12125102","English"
"Q12125101","English"
"Q12124998","French"
"Q11983259","English"
"Q11983945","English"
"Q11985403","English"
"Q11985646","English"
"Q11985644","English"
"Q11989043","English"
"Q11993744","English"
"Q11994072","English"
