"FilmID","FilmName","Year","Type","wiki_title","wikibase_item","Studio","Distributor"
"tt0110475","The Mask",1994,"movie","The Mask (1994 film)","Q219421","studio = | genre = {{Flatlist| *[[Swing revival]] *[[Contemporary R&B|R&B]] *[[new jack swing]]}} | length = | label = [[Sony Music Entertainment|Chaos]]/[[Columbia Records|Columbia]] | producer = | prev_title = | prev_year = | next_title = | next_year = }} {| class=""wikitable floatright"" ! align=""left"" | Chart ! align=""center"" | Position |- | align=""left"" | [[Billboard 200|''Billboard'' 200]] | align=""center"" | 80<ref>{{cite magazine |date=August 27, 1994 |title=Billboard 200 Chart |url=https://www.billboard.com/charts/billboard-200/1994-08-27 |magazine=Billboard |access-date=October 10, 2021 }}</ref> |} # ""Cuban Pete"" ([[C+C Music Factory|C & C]] [[pop music|Pop]] [[Radio Edit]]) – [[Jim Carrey]] # ""Who's That Man?"" – [[Xscape (band)|Xscape]] # ""This Business of Love"" – [[Domino (rapper)|Domino]] # ""Bounce Around"" – [[Tony! Toni! Toné!]] # ""(I Could Only) Whisper Your Name"" – [[Harry Connick Jr.]] # ""You Would Be My Baby"" – [[Vanessa Williams]] # ""Hi De Ho"" – [[K7 (musician)|K7]] # ""[[Let the Good Times Roll (Louis Jordan song)|Let the Good Times Roll]]"" – [[Fishbone]] # ""Straight Up"" – [[The Brian Setzer Orchestra]] # ""Hey! Pachuco!"" – [[Royal Crown Revue]] # ""[[Gee, Baby, Ain't I Good to You]]"" – Susan Boyd # ""Cuban Pete"" (Arkin Movie Mix) – [[Jim Carrey]] === Score === The record labels TriStar Music and Epic Soundtrax released an orchestral score soundtrack to ''The Mask'' after the original soundtrack's release. The score was composed and conducted by [[Randy Edelman]], performed by the Irish Film Orchestra, recorded at [[Windmill Lane Studios]] Ireland.<ref name=""allmusic"">{{cite web |title=The Mask [Original Score] |work=[[AllMusic]] |url=https://www.allmusic.com/album/the-mask-original-score-mw0000119007 }}{{Rating|3|5}}</ref> # Opening – The Origin of the Mask # Tina # Carnival # Transformation # Tango In The Park # Lovebirds # Out of the Line of Fire # A Dark Night # The Man Behind the Mask # Dorian Gets a New Face # Looking for a Way Out # The Search # Forked Tongue # Milo to the Rescue # The Mask Is Back # Finale ==Reception== ===Box office=== The film was a box-office success, grossing $119 million domestically and over $350 million worldwide,<ref name=""mojo""/> becoming the second-highest grossing superhero movie at that time, behind ''[[Batman (1989 film)|Batman]]''. In terms of global gross compared to budget, the film became the most-profitable comic book movie of all time, and remained so until 2019, when [[Joker (2019 film)|''Joker'']] surpassed it.<ref>{{Cite web|url=https://consequenceofsound.net/2019/11/joker-most-profitable-comic-book-movie/|title=Joker is the most profitable comic book movie of all time|date=November 9, 2019|website=Consequence of Sound|language=en-US|access-date=November 18, 2019|archive-date=November 10, 2019|archive-url=https://web.archive.org/web/20191110120049/https://consequenceofsound.net/2019/11/joker-most-profitable-comic-book-movie/|url-status=live}}</ref> ''The Mask'' is one of three films featuring Carrey (the others being ''[[Ace Ventura: Pet Detective]]'' and ''[[Dumb and Dumber]]'') released in 1994 that helped launch the actor to superstardom; ''The Mask'' was the most successful of these three films both critically and commercially. ===Critical response=== On [[Rotten Tomatoes]] the film has a ""Certified Fresh"" approval rating of 80% based on reviews from 54 critics, with an average rating of 6.5/10. The site's consensus states: ""It misses perhaps as often as it hits, but Jim Carrey's manic bombast, Cameron Diaz's blowsy appeal, and the film's overall cartoony bombast keep ''The Mask'' afloat.""<ref>{{cite web |url=https://www.rottentomatoes.com/m/1053779-mask |title=The Mask (1994) |work=[[Rotten Tomatoes]] |access-date=June 22, 2021 |archive-date=February 27, 2021 |archive-url=https://web.archive.org/web/20210227004140/https://www.rottentomatoes.com/m/1053779-mask |url-status=live }}</ref> [[Metacritic]] gave it a weighted average score of 56 out of 100 based on reviews from 12 critics, indicating ""mixed or average reviews"".<ref>{{cite web |title=The Mask |url=https://www.metacritic.com/movie/the-mask |website=[[Metacritic]] |access-date=May 4, 2020 |archive-date=April 26, 2019 |archive-url=https://web.archive.org/web/20190426045747/https://www.metacritic.com/movie/the-mask |url-status=live }}</ref> Audiences polled by [[CinemaScore]] gave the film an average grade of ""B+"" on an A+ to F scale.<ref>{{Cite web|date=December 20, 2018|title=Cinemascore :: Movie Title Search|url=https://www.cinemascore.com/publicsearch/index/title/|access-date=July 28, 2020|archive-url=https://web.archive.org/web/20181220122629/https://www.cinemascore.com/publicsearch/index/title/|archive-date=December 20, 2018}}</ref> On the television program ''[[At the Movies (1986 TV program)|At the Movies]]'', [[Gene Siskel]] and [[Roger Ebert]] gave the film ""two thumbs up"".{{Citation needed|date=October 2020}} In his column, Ebert, who was underwhelmed by his performance in ''Ace Ventura'', thought Carrey found ""a perfect vehicle"" in ''The Mask''. He also praised the art design and called Diaz ""a true discovery"".<ref name=""Ebert"">{{cite web|last=Ebert|first=Roger|author-link=Roger Ebert|date=July 29, 1994|title=The Mask|url=https://www.rogerebert.com/reviews/the-mask-1994|url-status=live|archive-url=https://web.archive.org/web/20131216195441/http://www.rogerebert.com/reviews/the-mask-1994|archive-date=December 16, 2013|access-date=August 1, 2006|publisher=[[Chicago Sun-Times]]|website=[[RogerEbert.com]]}}</ref> ===Accolades=== The film was nominated for [[Academy Award for Best Visual Effects|Best Visual Effects]] at the [[67th Academy Awards]], but lost to ''[[Forrest Gump]]''.<ref>{{cite news |url=https://www.newspapers.com/article/detroit-free-press-backstage-improv-adds/123755063/ |title=Backstage improv adds life to Oscars |archive-url=http://web.archive.org/web/20230429205610/https://www.newspapers.com/article/detroit-free-press-backstage-improv-adds/123755063/ |date=March 29, 1995 |access-date=April 29, 2023 |archive-date=April 29, 2023 |page=60 |publisher=[[Detroit Free Press]] |via=[[Newspapers.com]] |url-status=live}} {{Open access}}</ref> Carrey was nominated for a [[Golden Globe]] but also a [[Razzie Award]] (for ""Worst New Star"").{{Citation needed|date=October 2021}} === Year-end lists === * Honorable mention&nbsp;– Betsy Pickle, ''[[Knoxville News-Sentinel]]''<ref>{{cite news|last=Pickle|first=Betsy|date=December 30, 1994|title=Searching for the Top 10... Whenever They May Be|newspaper=Knoxville News-Sentinel|page=3}}</ref> * Honorable mention&nbsp;– Dan Craft, ''[[The Pantagraph]]''<ref>{{cite news|last=Craft|first=Dan|date=December 30, 1994 |title=Success, Failure and a Lot of In-between; Movies '94|newspaper=[[The Pantagraph]]|page=B1}}</ref> == Home media == {{More citations needed section|date=December 2022}} The film was released on VHS and [[Laserdisc]] on January 18, 1995 and on DVD on March 26, 1997. The VHS version included the ''[[Space Ghost Coast to Coast]]'' episode ""The Mask"", which featured interviews with Jim Carrey and Chuck Russell. It was later released on [[Blu-ray Disc]] on December 9, 2008.<ref>{{cite web|url=https://www.blu-ray.com/news/?id=2154|title=Today on Blu-ray – December 9|last=Dreuth|first=Josh|date=December 9, 2008|publisher=Blu-ray.com|access-date=January 3, 2009|archive-date=December 17, 2008|archive-url=https://web.archive.org/web/20081217123221/http://www.blu-ray.com/news/?id=2154|url-status=live}}</ref> It was the most rented title in the UK for the year with 3.8 million rentals.<ref>{{cite magazine|magazine=[[Screen International]]|date=January 26, 1996|page=45|title=Top 20 UK Video Rental Titles 1995}}</ref> == Other media == === Animated series === {{Main|The Mask: Animated Series}} An animated television series, entitled ''The Mask: Animated Series'', was made over 54 episodes from 1995 to 1997, with [[Rob Paulsen]] as Stanley Ipkiss, his alter-ego The Mask, and [[Neil Ross]] as Kellaway. Its final episode was a crossover with ''The Mask'' and another Jim Carrey character, [[Ace Ventura]]. This would later continue in an episode of the ''[[Ace Ventura: Pet Detective (TV series)|Ace Ventura: Pet Detective]]'' cartoon series. === Video game === A video game based on the movie, also titled ''[[The Mask (video game)|The Mask]]'', was released for the [[Super Nintendo Entertainment System]] by Black Pearl Software. ==Sequel== {{Main|Son of the Mask}} After the success of the original, a sequel film was planned, with magazine ''[[Nintendo Power]]'' offering readers a chance, via [[sweepstake]]s, to win a cameo role in the film.<ref>{{Cite magazine|date=October 1995|title=Player's Poll Contest|url=https://archive.org/stream/Nintendo_Power_Issue001-Issue127/Nintendo%20Power%20Issue%20077%20October%201995#page/n87/mode/2up|magazine=[[Nintendo Power]]|issue=77|pages=82–83}}</ref> Carrey eventually bailed on the project, forcing, amongst other things, ''Nintendo Power'' to give the winner of the contest the equivalent cash value instead.<ref name=""Masknintendopower"">{{cite web|url=https://www.destructoid.com/meet-the-winner-of-nintendo-power-s-the-mask-ii-contest-287112.phtml|title=Meet the winner of Nintendo Power's The Mask II contest|last1=Ponce|first1=Tony|website=Destructoid|date=February 4, 2015 |access-date=September 8, 2016|archive-date=September 16, 2016|archive-url=https://web.archive.org/web/20160916065738/https://www.destructoid.com/meet-the-winner-of-nintendo-power-s-the-mask-ii-contest-287112.phtml|url-status=live}}</ref> A standalone sequel, ''Son of the Mask'', featuring neither Carrey nor Diaz, was eventually released in 2005, but it was a critical and commercial failure upon release, and the franchise was put on hold indefinitely. The film is considered [[List of films considered the worst|one of the worst films ever made]]. On the possibility of a direct sequel to the 1994 film with Carrey reprising the role of Stanley Ipkiss and Diaz as Tina Carlyle, Mike Richardson said in a 2014 interview, ""We've been talking about reviving ''The Mask'', both in film and in comics. We've had a couple of false starts"".<ref>{{cite web |url=https://www.cbr.com/exclusive-richardson-details-dark-horses-itty-bitty-mask-plans/ |title=EXCLUSIVE: Richardson Details Dark Horse's ""Itty Bitty Mask"" Plans |last=Sunu |first=Steve |date=August 7, 2014 |website=[[Comic Book Resources]] |access-date=September 9, 2017 |archive-date=September 9, 2017 |archive-url=https://web.archive.org/web/20170909233350/http://www.cbr.com/exclusive-richardson-details-dark-horses-itty-bitty-mask-plans/ |url-status=live }}</ref> == Notes == {{notelist}} == References == {{Reflist}} == External links == * [https://www.warnerbros.com/movies/mask/ Official Warner Bros. Site] * {{IMDb title|0110475}} * {{AllMovie title|133721}} * {{Tcmdb title|18443}} * {{YouTube|A2D5D1Oz-eM|The Making of 'The Mask' (1994) Behind The Scenes}} {{The Mask}} {{Dark Horse Comics films}} {{Chuck Russell}} {{Portal bar|Film|United States|1990s|Speculative fiction|Comedy}} {{Authority control}} {{DEFAULTSORT:Mask, The}} [[Category:1994 films]] [[Category:1994 fantasy films]] [[Category:1990s screwball comedy films]] [[Category:1990s superhero films]] [[Category:American fantasy comedy films]] [[Category:American screwball comedy films]] [[Category:American slapstick comedy films]] [[Category:American superhero films]] [[Category:Dark Horse Entertainment films]] [[Category:Films adapted into television shows]] [[Category:Films based on Dark Horse Comics]] [[Category:Films based on Norse mythology]] [[Category:Films directed by Chuck Russell]] [[Category:Films set in Pennsylvania]] [[Category:Films shot in Los Angeles]] [[Category:Live-action films based on comics]] [[Category:New Line Cinema films]] [[Category:The Mask (franchise)]] [[Category:Films about banking]] [[Category:1990s superhero comedy films]] [[Category:Films scored by Randy Edelman]] [[Category:1994 comedy films]] [[Category:1990s English-language films]] [[Category:1990s American films]]","distributor = New Line Cinema | "
"tt0110478","Maverick",1994,"movie","Maverick (film)","Q675520","studio = {{Plainlist| * [[Icon Productions]] * [[The Donners' Company|Donner/Shuler-Donner Productions]] }} | ","distributor = [[Warner Bros. Pictures|Warner Bros.]] | "
"tt0110480","Maya Lin: A Strong Clear Vision",1994,"movie","Maya Lin: A Strong Clear Vision","Q2238172","studio = [[American Film Foundation]] |","distributor = Ocean Releasing |"
"tt0110547","The Monk and the Fish",1994,"movie","Folimage","Q496797",NA,NA
"tt0110638","Nell",1994,"movie","Nell (film)","Q612323","studio = [[Polygram Filmed Entertainment]]<br/>[[Egg Pictures]] | ","distributor = {{Plainlist| * [[20th Century Fox]] (North America) * Polygram Filmed Entertainment (international) }} | "
"tt0110684","Nobody's Fool",1994,"movie","Nobody's Fool (1994 film)","Q1551887",NA,"distributor = [[Paramount Pictures]]<br /> (USA & Canada) <br />[[Capella Films]]<br /> (International) | "
"tt0110726","On Hope",1994,"movie",NA,NA,NA,NA
"tt0110771","The Paper",1994,"movie","The Paper (film)","Q1747211","studio = [[Imagine Entertainment]] | ","distributor = [[Universal Pictures]] | "
"tt0110882","Before the Rain",1994,"movie","Before the Rain (1994 film)","Q911013",NA,"distributor = Vardar Film | "
"tt0110912","Pulp Fiction",1994,"movie","Pulp Fiction","Q104123",NA,"distributor = [[Miramax Films]] | "
"tt0110932","Quiz Show",1994,"movie","Quiz Show (film)","Q651722","studio = {{Unbulleted list |[[Hollywood Pictures]]|[[Michael Jacobs Productions]]}} | ","distributor = [[Walt Disney Studios Motion Pictures|Buena Vista Pictures Distribution]] | "
