"QID","countryLabel"
"Q16517300","Slovakia"
"Q16932902","United Kingdom"
"Q17762495","Norway"
"Q20181086","Germany"
"Q18887982","Norway"
"Q19391032","Norway"
"Q21193639","Russia"
"Q20530728","Norway"
"Q21061885","United Kingdom"
"Q21660011","Czech Republic"
"Q22583406","Czech Republic"
"Q25474680","Czech Republic"
"Q25428927","Norway"
"Q25433439","Norway"
"Q25434399","Norway"
"Q16245975","United States of America"
"Q28233114","Canada"
"Q30904662","Poland"
"Q36937231","Czech Republic"
"Q47072947","Czech Republic"
"Q47499234","Czech Republic"
"Q48078388","Norway"
"Q48753312","Canada"
"Q50329845","Austria"
"Q54803949","Belgium"
"Q54804706","Belgium"
"Q54805188","Belgium"
"Q54860183","Netherlands"
"Q54860261","Netherlands"
"Q54912451","Canada"
"Q55840918","Canada"
"Q56405854","Norway"
"Q56406223","Norway"
"Q61931901","New Zealand"
"Q62132678","Canada"
"Q63198787","Canada"
"Q63284781","Canada"
"Q55753896","Czechoslovakia"
"Q62022972","United States of America"
"Q76945184","Greece"
"Q77253076","Greece"
"Q83164213","Greece"
"Q84042252","Czech Republic"
"Q85843062","Czech Republic"
"Q86198070","Czech Republic"
"Q89482360","Greece"
"Q90404810","Czech Republic"
"Q90815925","Czech Republic"
"Q90815950","Czech Republic"
"Q90815958","Czech Republic"
"Q90815964","Czech Republic"
"Q90815990","Czech Republic"
"Q90816002","Czech Republic"
"Q90816006","Czech Republic"
"Q90816040","Czech Republic"
"Q90816052","Czech Republic"
"Q90816065","Czech Republic"
"Q90816078","Czech Republic"
"Q12377332","Estonia"
"Q13028856","Belarus"
"Q12641796","Croatia"
"Q12714223","Norway"
"Q12764719","Slovakia"
"Q15242491","United Kingdom"
"Q18662259","Finland"
"Q18625354","Estonia"
"Q19379993","Norway"
"Q19383823","Norway"
"Q19383850","Norway"
"Q19387767","Norway"
"Q19391029","Norway"
"Q19394291","Norway"
"Q19397834","Norway"
"Q19399054","Norway"
"Q18707373","Latvia"
"Q20711622","United Kingdom"
"Q24040776","Belgium"
"Q25377848","Czech Republic"
"Q26836514","Germany"
"Q15680005","Czechoslovakia"
"Q31079598","Norway"
"Q33100127","Belgium"
"Q33100641","Belgium"
"Q21188817","United States of America"
"Q24204527","United States of America"
"Q25377848","Czechoslovakia"
"Q42851300","United Kingdom"
"Q50362453","Poland"
"Q53534973","Czech Republic"
"Q54804951","Belgium"
"Q54860120","Netherlands"
"Q54860149","Netherlands"
"Q54860243","Netherlands"
"Q54862291","France"
"Q55663694","Ukraine"
"Q56404420","Norway"
"Q56574943","Norway"
"Q58372172","Czech Republic"
"Q59536044","United Kingdom"
"Q61393891","Estonia"
"Q62056393","Australia"
"Q61467374","Greece"
"Q61694355","Greece"
"Q63099271","Brazil"
"Q63228413","Canada"
"Q63635343","Czech Republic"
"Q64504655","Greece"
"Q67080502","Netherlands"
"Q67104311","Norway"
"Q72194414","Canada"
"Q61988013","United States of America"
"Q75498239","Greece"
"Q82554319","Greece"
"Q87271662","Greece"
"Q89207172","Greece"
"Q89594753","Greece"
"Q89695883","Greece"
"Q90815914","Czech Republic"
"Q90815947","Czech Republic"
"Q90815985","Czech Republic"
"Q90816016","Czech Republic"
"Q90816036","Czech Republic"
"Q90816043","Czech Republic"
"Q90816049","Czech Republic"
"Q90816062","Czech Republic"
"Q90816095","Czech Republic"
"Q90816098","Czech Republic"
"Q90879140","Czech Republic"
"Q90879152","Czech Republic"
"Q90879166","Czech Republic"
"Q90879195","Czech Republic"
"Q90882388","Czech Republic"
"Q90882416","Czech Republic"
"Q90882420","Czech Republic"
"Q90882458","Czech Republic"
"Q90882478","Czech Republic"
"Q90882534","Czech Republic"
"Q90882594","Czech Republic"
"Q90883349","Czech Republic"
"Q90883384","Czech Republic"
"Q90883397","Czech Republic"
"Q90883541","Czech Republic"
"Q61364911","Republika Srpska"
"Q117087738","Norway"
"Q117087739","Norway"
"Q117087736","Norway"
"Q117087737","Norway"
"Q117087742","Norway"
"Q117087743","Norway"
"Q117087740","Norway"
"Q117087741","Norway"
"Q117087746","Norway"
"Q117087747","Norway"
"Q117087744","Norway"
"Q117087745","Norway"
"Q117087750","Norway"
"Q117087751","Norway"
"Q117087748","Norway"
"Q117087749","Norway"
"Q117087754","Norway"
"Q117087755","Norway"
"Q117087752","Norway"
"Q117087753","Norway"
"Q117087758","Norway"
"Q117087759","Norway"
"Q117087756","Norway"
"Q117087757","Norway"
"Q117087762","Norway"
"Q117087763","Norway"
"Q117087760","Norway"
"Q117087761","Norway"
"Q117087766","Norway"
"Q117087767","Norway"
"Q117087764","Norway"
"Q117087765","Norway"
"Q117087770","Norway"
"Q117087771","Norway"
"Q117087768","Norway"
"Q117087769","Norway"
"Q117087774","Norway"
"Q117087775","Norway"
"Q117087772","Norway"
"Q117087773","Norway"
"Q117087778","Norway"
"Q117087779","Norway"
"Q117087776","Norway"
"Q117087777","Norway"
"Q117087782","Norway"
"Q117087783","Norway"
"Q117087780","Norway"
"Q117087781","Norway"
"Q117087786","Norway"
"Q117087787","Norway"
"Q117087784","Norway"
"Q117087785","Norway"
"Q117087791","Norway"
"Q117087788","Norway"
"Q117087789","Norway"
"Q117087794","Norway"
"Q117087795","Norway"
"Q117087792","Norway"
"Q117087793","Norway"
"Q117087798","Norway"
"Q117087799","Norway"
"Q117087796","Norway"
"Q117087797","Norway"
"Q117087802","Norway"
"Q117087800","Norway"
"Q117087801","Norway"
"Q117087807","Norway"
"Q117087804","Norway"
"Q117087805","Norway"
"Q117087810","Norway"
"Q117087809","Norway"
"Q117087815","Norway"
"Q117087812","Norway"
"Q117087813","Norway"
"Q117087819","Norway"
"Q117087817","Norway"
"Q117087822","Norway"
"Q117087823","Norway"
"Q117087820","Norway"
"Q117087821","Norway"
"Q117087827","Norway"
"Q117087824","Norway"
"Q117087825","Norway"
"Q117087830","Norway"
"Q117087831","Norway"
"Q117087829","Norway"
"Q117087835","Norway"
"Q117087832","Norway"
"Q117087838","Norway"
"Q117087839","Norway"
"Q117087842","Norway"
"Q117087840","Norway"
"Q117087841","Norway"
"Q117087846","Norway"
"Q117087844","Norway"
"Q117087845","Norway"
"Q117087854","Norway"
"Q117087858","Norway"
"Q117087856","Norway"
"Q117087857","Norway"
"Q90882538","Czech Republic"
"Q90882553","Czech Republic"
"Q90882573","Czech Republic"
"Q90882605","Czech Republic"
"Q90883355","Czech Republic"
"Q90883353","Czech Republic"
"Q90883388","Czech Republic"
"Q90883437","Czech Republic"
"Q90883446","Czech Republic"
"Q90883487","Czech Republic"
"Q90883509","Czech Republic"
"Q90883517","Czech Republic"
"Q90883523","Czech Republic"
"Q90883547","Czech Republic"
"Q90884195","Czech Republic"
"Q90884211","Czech Republic"
"Q90884321","Czech Republic"
"Q90884335","Czech Republic"
"Q90884353","Czech Republic"
"Q90884387","Czech Republic"
"Q90884689","Czech Republic"
"Q90884700","Czech Republic"
"Q90884749","Czech Republic"
"Q90885182","Czech Republic"
"Q90885526","Czech Republic"
"Q90885572","Czech Republic"
"Q90885587","Czech Republic"
"Q90885617","Czech Republic"
"Q90885705","Czech Republic"
"Q90886282","Czech Republic"
"Q90886288","Czech Republic"
"Q90886374","Czech Republic"
"Q90887673","Czech Republic"
"Q90887683","Czech Republic"
"Q90887694","Czech Republic"
"Q90887943","Czech Republic"
"Q90888643","Czech Republic"
"Q90888654","Czech Republic"
"Q90888674","Czech Republic"
"Q90888676","Czech Republic"
"Q90888761","Czech Republic"
"Q90888818","Czech Republic"
"Q90888852","Czech Republic"
"Q90889582","Czech Republic"
"Q90889588","Czech Republic"
"Q90889623","Czech Republic"
"Q90889627","Czech Republic"
"Q90889672","Czech Republic"
"Q90889679","Czech Republic"
"Q90889690","Czech Republic"
"Q90890794","Czech Republic"
"Q90890837","Czech Republic"
"Q90890975","Czech Republic"
"Q90891036","Czech Republic"
"Q90891620","Czech Republic"
"Q90891663","Czech Republic"
"Q90892562","Czech Republic"
"Q90892569","Czech Republic"
"Q90892607","Czech Republic"
"Q90892676","Czech Republic"
"Q90892720","Czech Republic"
"Q90892773","Czech Republic"
"Q90893538","Czech Republic"
"Q90893577","Czech Republic"
"Q90893594","Czech Republic"
"Q90893645","Czech Republic"
"Q90894517","Czech Republic"
"Q90894542","Czech Republic"
"Q90894561","Czech Republic"
"Q90895362","Czech Republic"
"Q90895364","Czech Republic"
"Q90895421","Czech Republic"
"Q90895498","Czech Republic"
"Q90896725","Czech Republic"
"Q90896773","Czech Republic"
"Q90896786","Czech Republic"
"Q90896800","Czech Republic"
"Q90896810","Czech Republic"
"Q90896812","Czech Republic"
"Q90896817","Czech Republic"
"Q90896853","Czech Republic"
"Q90896858","Czech Republic"
"Q90896857","Czech Republic"
"Q90896869","Czech Republic"
"Q90896877","Czech Republic"
"Q90897557","Czech Republic"
"Q90897562","Czech Republic"
"Q90897565","Czech Republic"
"Q90897591","Czech Republic"
"Q90897614","Czech Republic"
"Q90897617","Czech Republic"
"Q90897622","Czech Republic"
"Q90897648","Czech Republic"
"Q90897654","Czech Republic"
"Q90898031","Czech Republic"
"Q90898062","Czech Republic"
"Q90898077","Czech Republic"
"Q90898101","Czech Republic"
"Q90898130","Czech Republic"
"Q90898141","Czech Republic"
"Q90898176","Czech Republic"
"Q90898564","Czech Republic"
"Q90898593","Czech Republic"
"Q90898605","Czech Republic"
"Q90898622","Czech Republic"
"Q90898628","Czech Republic"
"Q90899023","Czech Republic"
"Q90899080","Czech Republic"
"Q90899120","Czech Republic"
"Q90899139","Czech Republic"
"Q90899554","Czech Republic"
"Q90899577","Czech Republic"
"Q90899583","Czech Republic"
"Q90899587","Czech Republic"
"Q90899591","Czech Republic"
"Q90899613","Czech Republic"
"Q90899616","Czech Republic"
"Q90899661","Czech Republic"
"Q90899674","Czech Republic"
"Q90899681","Czech Republic"
"Q90900090","Czech Republic"
"Q90900104","Czech Republic"
"Q90900126","Czech Republic"
"Q90900203","Czech Republic"
"Q90900232","Czech Republic"
"Q90900247","Czech Republic"
"Q90900266","Czech Republic"
"Q92326359","Greece"
"Q93120205","Greece"
"Q96621303","Czech Republic"
"Q96621377","Czech Republic"
"Q96622030","Czech Republic"
"Q96622037","Czech Republic"
"Q97364056","Norway"
"Q98110326","Sweden"
"Q101096171","Germany"
"Q100316482","Poland"
"Q105670259","France"
"Q105099889","Poland"
"Q106699914","Germany"
"Q106855415","New Zealand"
"Q107157566","New Zealand"
"Q107456536","Greece"
"Q106798047","United Kingdom"
"Q108297007","Sweden"
"Q108608306","France"
"Q108853248","Sweden"
"Q98302777","United States of America"
"Q98496196","United States of America"
"Q109366687","Slovakia"
"Q109366693","Slovakia"
"Q109366697","Slovakia"
"Q109366731","Slovakia"
"Q109366742","Slovakia"
"Q109366740","Slovakia"
"Q109366744","Slovakia"
"Q109366756","Slovakia"
"Q109366809","Slovakia"
"Q109366841","Slovakia"
"Q109366888","Slovakia"
"Q109366903","Slovakia"
"Q109366917","Slovakia"
"Q109366962","Slovakia"
"Q109366970","Slovakia"
"Q109497527","Norway"
"Q109497534","Norway"
"Q109497545","Norway"
"Q109497582","Norway"
"Q109497629","Norway"
"Q109497634","Norway"
"Q109497637","Norway"
"Q109497690","Norway"
"Q109497688","Norway"
"Q109497695","Norway"
"Q109497718","Norway"
"Q109497744","Norway"
"Q109497753","Norway"
"Q109514699","Norway"
"Q109514709","Norway"
"Q109514714","Norway"
"Q109514716","Norway"
"Q109514763","Norway"
"Q109514766","Norway"
"Q109514771","Norway"
"Q109514768","Norway"
"Q109514772","Norway"
"Q109514777","Norway"
"Q109514784","Norway"
"Q109514794","Norway"
"Q109514833","Norway"
"Q109514850","Norway"
"Q109514853","Norway"
"Q107140317","United States of America"
"Q705551","Australia"
"Q7270900","Australia"
"Q1885099","United States of America"
"Q7855903","United States of America"
"Q90897533","Czech Republic"
"Q90897588","Czech Republic"
"Q90897596","Czech Republic"
"Q90897611","Czech Republic"
"Q90897624","Czech Republic"
"Q90897655","Czech Republic"
"Q90898068","Czech Republic"
"Q90898103","Czech Republic"
"Q90898150","Czech Republic"
"Q90898543","Czech Republic"
"Q90898558","Czech Republic"
"Q90898569","Czech Republic"
"Q90898574","Czech Republic"
"Q90898581","Czech Republic"
"Q90898603","Czech Republic"
"Q90898600","Czech Republic"
"Q90898988","Czech Republic"
"Q90898989","Czech Republic"
"Q90899013","Czech Republic"
"Q90899016","Czech Republic"
"Q90899025","Czech Republic"
"Q90899063","Czech Republic"
"Q90899076","Czech Republic"
"Q90899547","Czech Republic"
"Q90899560","Czech Republic"
"Q90899595","Czech Republic"
"Q90900127","Czech Republic"
"Q90900151","Czech Republic"
"Q90900194","Czech Republic"
"Q90900220","Czech Republic"
"Q90900261","Czech Republic"
"Q92930360","Greece"
"Q97301203","People's Republic of China"
"Q96621367","Czech Republic"
"Q98153017","Poland"
"Q98449518","Poland"
"Q99337195","Greece"
"Q101417757","Germany"
"Q104080743","Canada"
"Q105488746","Germany"
"Q106418126","Grand Duchy of Finland"
"Q105543599","Canada"
"Q106901415","Romania"
"Q106412463","Greece"
"Q96677896","United States of America"
"Q108559944","France"
"Q109393444","Turkey"
"Q109366649","Slovakia"
"Q109366652","Slovakia"
"Q109366673","Slovakia"
"Q109366691","Slovakia"
"Q109366689","Slovakia"
"Q109366699","Slovakia"
"Q109366696","Slovakia"
"Q109366741","Slovakia"
"Q109366749","Slovakia"
"Q109366799","Slovakia"
"Q109366802","Slovakia"
"Q109366812","Slovakia"
"Q109366839","Slovakia"
"Q109366902","Slovakia"
"Q109366927","Slovakia"
"Q109366956","Slovakia"
"Q109366993","Slovakia"
"Q109367001","Slovakia"
"Q109497513","Norway"
"Q109497528","Norway"
"Q109497561","Norway"
"Q109497575","Norway"
"Q109497587","Norway"
"Q109497601","Norway"
"Q109497652","Norway"
"Q109497664","Norway"
"Q109497677","Norway"
"Q109497701","Norway"
"Q109497712","Norway"
"Q109497716","Norway"
"Q109497745","Norway"
"Q109497751","Norway"
"Q109514677","Norway"
"Q109514685","Norway"
"Q109514692","Norway"
"Q109514696","Norway"
"Q113470378","Germany"
"Q113485234","Romania"
"Q113485210","Serbia"
"Q113486288","Italy"
"Q113531696","France"
"Q113486638","Croatia"
"Q114684695","German Empire"
"Q115161698","Canada"
"Q107603784","Republic of Ireland"
"Q106368970","Jílové u Prahy"
"Q90898156","Czech Republic"
"Q90898527","Czech Republic"
"Q90898525","Czech Republic"
"Q90898534","Czech Republic"
"Q90898577","Czech Republic"
"Q90898621","Czech Republic"
"Q90898635","Czech Republic"
"Q90899048","Czech Republic"
"Q90899074","Czech Republic"
"Q90899113","Czech Republic"
"Q90899543","Czech Republic"
"Q90899606","Czech Republic"
"Q90899611","Czech Republic"
"Q90899627","Czech Republic"
"Q90899671","Czech Republic"
"Q90899686","Czech Republic"
"Q90899700","Czech Republic"
"Q90900055","Czech Republic"
"Q90900071","Czech Republic"
"Q90900069","Czech Republic"
"Q90900182","Czech Republic"
"Q90900200","Czech Republic"
"Q90900216","Czech Republic"
"Q90900225","Czech Republic"
"Q90900264","Czech Republic"
"Q92280109","Czech Republic"
"Q96207090","Czech Republic"
"Q96621311","Czech Republic"
"Q96621335","Czech Republic"
"Q96621359","Czech Republic"
"Q96621374","Czech Republic"
"Q96622018","Czech Republic"
"Q98549307","Poland"
"Q101113334","Belgium"
"Q100156196","Canada"
"Q100523762","Canada"
"Q100965258","Canada"
"Q100965296","Canada"
"Q100965300","Canada"
"Q104865187","United Kingdom"
"Q105581999","Canada"
"Q105725798","Canada"
"Q107157441","New Zealand"
"Q107157451","New Zealand"
"Q107157621","New Zealand"
"Q107468125","New Zealand"
"Q106917318","Greece"
"Q107803402","New Zealand"
"Q107475082","Greece"
"Q107640196","Greece"
"Q108206129","New Zealand"
"Q108292316","New Zealand"
"Q108126179","Canada"
"Q108598761","Greece"
"Q108888335","France"
"Q109366667","Slovakia"
"Q109366676","Slovakia"
"Q109366738","Slovakia"
"Q109366737","Slovakia"
"Q109366751","Slovakia"
"Q109366758","Slovakia"
"Q109366759","Slovakia"
"Q109366762","Slovakia"
"Q109366770","Slovakia"
"Q109366795","Slovakia"
"Q109366793","Slovakia"
"Q109366798","Slovakia"
"Q109366822","Slovakia"
"Q109366825","Slovakia"
"Q109366829","Slovakia"
"Q109366886","Slovakia"
"Q109366979","Slovakia"
"Q109366983","Slovakia"
"Q109366980","Slovakia"
"Q109366988","Slovakia"
"Q109486581","Norway"
"Q109497551","Norway"
"Q109497548","Norway"
"Q109497552","Norway"
"Q109497580","Norway"
"Q109497599","Norway"
"Q109497654","Norway"
"Q109497666","Norway"
"Q109497705","Norway"
"Q109497714","Norway"
"Q109497719","Norway"
"Q109514672","Norway"
"Q109514673","Norway"
"Q109514688","Norway"
"Q109514723","Norway"
"Q109514720","Norway"
"Q109514745","Norway"
"Q99542422","United States of America"
"Q99542420","United States of America"
"Q104093826","United States of America"
"Q106114864","United States of America"
"Q1202628","Japan"
"Q3512565","Canada"
"Q5071736","People's Republic of China"
"Q10659695","Sweden"
"Q11896685","Finland"
"Q11179096","Czech Republic"
"Q11812403","Czech Republic"
"Q11884988","Czech Republic"
"Q12029623","Czech Republic"
"Q12043803","Czech Republic"
"Q12342961","Denmark"
"Q11962431","Norway"
"Q11975215","Norway"
"Q11982313","Norway"
"Q12634162","Bosnia and Herzegovina"
"Q13207313","Russia"
"Q12764725","Slovakia"
"Q3298971","United States of America"
"Q3783414","United States of America"
"Q15876299","Belgium"
"Q3873154","United States of America"
"Q15735001","Czech Republic"
"Q15905865","Czech Republic"
"Q16323355","Denmark"
"Q16566662","Poland"
"Q16937307","Norway"
"Q16705121","Ukraine"
"Q18355994","Australia"
"Q17516250","Slovakia"
"Q18114267","Czech Republic"
"Q19880028","Australia"
"Q20530086","Estonia"
"Q19392016","Norway"
"Q19870769","United Kingdom"
"Q20493396","Slovakia"
"Q20565471","Latvia"
"Q24039440","United Kingdom"
"Q30693841","Australia"
"Q30099864","Poland"
"Q20769532","United States of America"
"Q45303275","Czech Republic"
"Q46126622","Slovakia"
"Q46910773","Czech Republic"
"Q50233347","Austria"
"Q51070124","Italy"
"Q54805043","Belgium"
"Q54911254","Italy"
"Q54912652","Canada"
"Q56406181","Norway"
"Q56406279","Norway"
"Q61397790","Sweden"
"Q62130397","Australia"
"Q62571129","Belgium"
"Q62306165","Canada"
"Q62471653","Canada"
"Q62471724","Canada"
"Q63533725","Canada"
"Q63966932","Czech Republic"
"Q64220872","Greece"
"Q64522966","Greece"
"Q66022586","Netherlands"
"Q65965402","Canada"
"Q66763556","Poland"
"Q23642615","Grand Duchy of Lithuania"
"Q76967219","Greece"
"Q76833630","Czech Republic"
"Q76834168","Czech Republic"
"Q78049187","Greece"
"Q84045345","Greece"
