"QID","itemLabel","itemDescription","article"
"Q108101692","Koda Communications","Production Company",NA
"Q107711198","Twenty Twenty Vision","German film production company",NA
"Q108148358","Miracle Pictures","US-American film production company",NA
"Q108148281","Seamus Production","US-American film production company",NA
"Q108168995","Zepter International","Monacan film production company",NA
"Q107816968","Fischerfilm","Austrian film production company",NA
"Q107640153","Apo Michanis Theatro","Greek theatre company",NA
"Q107676642","Fama Film","Swiss film production company",NA
"Q108132272","Staragara","Slovenian film production company",NA
"Q107864865","Video Essyan",NA,NA
"Q108126179","Théâtre du Renard",NA,NA
"Q107813651","Achab Film","Italian film production company",NA
"Q107778291","Prior-Premier","Russian film production company",NA
"Q108124392","Reverse Angle International","German film production company",NA
"Q107605785","Unión Films","film production company",NA
"Q107639163","Dee Company","Indonesian company",NA
"Q107640447","Rossofuoco","Italian film production company",NA
"Q107819981","Global Station","Malaysian television production company",NA
"Q107815303","Burnt Ash Drama Association","Amateur Theatre company in Bromley  England",NA
"Q107816856","Visio Studija","Latvian film production company",NA
"Q107640258","Loopa production","Greek production company",NA
"Q107741404","Bonfire","film production company (fl. in the 2000s)",NA
"Q108138002","Graal","Greek film production company",NA
"Q107620971","Millennium Film Oy","Finnish film production company",NA
"Q108129726","Etairia Filon Dimotikou Theatrou Peiraia","Greek cultural organization",NA
"Q108148071","Kigali Films","German film production company",NA
"Q107827195","Attica Art Productions","Greek film production company",NA
"Q108147997","Kigali Films","British film production company",NA
"Q107640196","Etaireia Theatrou ""Michani""","Greek theatre company",NA
"Q107637159","EMC","German film production company",NA
"Q107681766","Archer Street","British film production company",NA
"Q107711179","Slovo","Russian film production company",NA
"Q108162913","The Bureau","film production company",NA
"Q107620362","Wayfare Entertainment Ventures","American film production and financing company",NA
"Q107711658","DeAPlaneta","Spanish film production company",NA
"Q107812502","y3 film Hans Weingärtner Filmproduktion","German film production company",NA
"Q107637155","Bianca Films","Italian film production company",NA
"Q107658270","Provident Films","American film production and distribution company, division of Provident Music Group",NA
"Q107620618","Foz","French film production company",NA
"Q107641719","BVNG Productions","French film production company",NA
"Q107658628","Alquimia Cinema","Spanish film production company",NA
"Q107935270","Samson Films","Irish film production company",NA
"Q107809261","Bridge Entertainment Group","Dutch film production company",NA
"Q108124101","Refresh Production","Bosnian film production company and distributor",NA
"Q108143113","Les films de la tortue inc.","quebec production company",NA
"Q108133627","Filmhaus","Swedish film production company",NA
"Q107805680","La Iguana","Spanish film production company",NA
"Q108108296","Pánico Films","Spanish film production company",NA
"Q108137800","Sarmaşık Sanatlar","Turkish film production company",NA
"Q107920207","Speers Film","Irish film production company",NA
"Q108137731","Highway Productions","Greek film production company",NA
"Q108138092","StraDa Productions","Greek film production company",NA
"Q107605646","Q107605646",NA,NA
"Q107605648","Q107605648",NA,NA
"Q107605667","Q107605667",NA,NA
"Q107605670","Q107605670",NA,NA
"Q107605672","Q107605672",NA,NA
"Q107605679","Q107605679",NA,NA
"Q107605763","Q107605763",NA,NA
"Q107605766","Q107605766",NA,NA
"Q107605769","Q107605769",NA,NA
"Q107605774","Q107605774",NA,NA
"Q107605776","Q107605776",NA,NA
"Q107640007","Q107640007",NA,NA
"Q107640013","Q107640013",NA,NA
"Q107871086","Q107871086",NA,NA
"Q108002327","Q108002327",NA,NA
"Q108101693","Q108101693",NA,NA
"Q107658648","The Producers Films","British film production company",NA
"Q107676601","Zero Film Südwest","German film production company",NA
"Q107906324","Rundfunk Media AB","Swedish radio production company",NA
"Q107876617","2003 Productions","French film production company",NA
"Q108121185","De Wijngaard","former theatre company in Brussels, Belgium",NA
"Q108168328","Manderlay","British film production company",NA
"Q108153661","Cabine obscura","production company",NA
"Q107613468","Locatora Productions","production company",NA
"Q108169864","Mars Entertainment","Belgian film production company",NA
"Q107711153","Stamina Media","German film production company",NA
"Q107713941","Force Majeure Productions","French film production company",NA
"Q107699963","CosmoKino","Belgian film production company",NA
"Q107646003","Rock Fish",NA,NA
"Q107646009","Red Canoe Productions",NA,NA
"Q107693706","Embuscade Films","canadian producer of film",NA
"Q108108307","Planet Pictures","Italian film production company",NA
"Q107832772","ALEF Film & Media Group","Slovak film production company",NA
"Q107669513","Studio T",NA,NA
"Q107808760","MMG","Belgian film production compan",NA
"Q108285356","CO Production","Turkish film production company",NA
"Q108535490","Frank Kolarek Films",NA,NA
"Q108435408","Lost Ones","Entertainment company",NA
"Q108256132","Neue Impuls Film","German film production company",NA
"Q108286656","Tessalit Productions","French film production company",NA
"Q108535528","Insight News Television","independent television production company",NA
"Q108256029","Eran Riklis Productions","Israelian film production company",NA
"Q108208051","OffSide","Italian film production company",NA
"Q108315784","South Park Digital Studios","American digital animation and development studio",NA
"Q108535515","SAE Productions",NA,NA
"Q108627397","V.K.-Kampaniya",NA,NA
"Q108205765","Ngākau Toa","theatre production company in New Zealand",NA
"Q108507378","DOKfilm Fernsehproduktion",NA,NA
"Q108535487","Actuality Productions",NA,NA
"Q108535519","Bill Stokes Associates",NA,NA
"Q108216617","TITANIC","Slovak film production company",NA
"Q108671307","Filmlink International","Japanese production company",NA
"Q108668845","Sintra Film","Italian film production company",NA
"Q108257205","Cameofilm","Hungarian film production company",NA
"Q108633827","Weydemann Bros.","German film production company",NA
"Q108535484","Bowery Productions","film production company in Glasgow",NA
"Q108559543","Wow Play TV","bangladesi Production house",NA
"Q108623480","Théâtre Le Manège","theatre company in Mons, Belgium",NA
"Q108490819","Q108490819","theatre company",NA
"Q108535508","Thayer Walker Productions",NA,NA
"Q108286032","Unlimited","French film production company",NA
"Q108208087","Cydonia","film production company (fl. in 2005)",NA
"Q108324249","Terre des Hommes","organization in the puppeteering domain in Quebec",NA
"Q108324237","Théâtre [Mo]","organization in the puppeteering domain in Quebec",NA
"Q108284407","Mjölk Movies",NA,NA
"Q108535513","Blackwater Productions",NA,NA
"Q108535525","Nomad Productions",NA,NA
"Q108256904","Pygmalion Production","Russian film production company",NA
"Q108267899","Alatas Films","Greek film production company",NA
"Q108267989","Max Productions","Greek film production company",NA
"Q108324245","URBAN INK","organization in the puppeteering domain in Quebec",NA
"Q108650627","Borough Film","British film production company",NA
"Q108651371","Manslaughter","British film production company",NA
"Q108257665","Agencja Produkcji Filmowej","Polish film production company (founded in 1991)",NA
"Q108286784","Tassili Films","Algerian film production company",NA
"Q108535491","Alvin H. Perlmutter, Inc.","television production company",NA
"Q108218788","Rinkel Film","Amsterdam-based film production company founded by Reinier Selen in 1996",NA
"Q108213998","KG Productions","French film production company",NA
"Q108257254","Ars Media","Slovak film production company",NA
"Q108256048","MACT Productions","French film production company",NA
"Q108309253","Sweet Talk Productions","audio production company",NA
"Q108285995","Les Films de l'Étranger","French film production company",NA
"Q108324242","Urbania","organization in the puppeteering domain in Quebec",NA
"Q108535511","McKinnon Films","film production company founded by Michael McKinnon",NA
"Q108397810","Hibou Production","film production company in Paris",NA
"Q108608306","La Comédie de Reims","theatre company in Reims, France",NA
"Q108286740","Taza Productions","Moroccan film production company",NA
"Q108257630","Film It","Polish film production company",NA
"Q108535503","Filmiroda Rt.","first private studio in Hungary",NA
"Q108331215","Pink Elephant Production","production company",NA
"Q108211536","Spaghetti Film","Dutch film production company",NA
"Q108562303","De Spil","theatre company in Roeselare, Belgium",NA
"Q108206129","Trick of the Light Theatre","theatre company in New Zealand",NA
"Q108216425","První veřejnoprávní","Czech film production company",NA
"Q108286688","Kissfilms","French film production company",NA
"Q108324241","Le Préau","organization in the puppeteering domain in Quebec",NA
"Q108257585","Grupa Filmowa","Polish film production company",NA
"Q108273229","After the Wedding","British film production company",NA
"Q108598761","Nea Skini Michali Kounelaki","Greek theatre company",NA
"Q108183168","Augustus Film","Dutch film production company",NA
"Q108324250","RD créations","organization in the puppeteering domain in Quebec",NA
"Q108324236","Théâtre multidisciplinaire","organization in the puppeteering domain in Quebec",NA
"Q108639094","Bo Ho Film Company Ltd","Hong Kong based film production company",NA
"Q108662072","Thaala Roopa","Film production company",NA
"Q108292316","Handstand Productions","New Zealand theatre company",NA
"Q108673439","Reposado Producciones Cinematográficas","Spanish film production company",NA
"Q108527676","Wind Dancer Films","US independent film and TV production company",NA
"Q108538062","Palkoseniko","Greek theatre company",NA
"Q108253847","Videopress","Luxembourgian film production company",NA
"Q108178046","Q108178046",NA,NA
"Q108188827","Q108188827",NA,NA
"Q108272985","Q108272985",NA,NA
"Q108297007","Q108297007",NA,NA
"Q108408450","Q108408450",NA,NA
"Q108408451","Q108408451",NA,NA
"Q108408834","Q108408834",NA,NA
"Q108417662","Q108417662",NA,NA
"Q108183242","HazazaH","Dutch film production company",NA
"Q108269838","42 km film","Romanian film production company",NA
"Q108535505","Maryknoll World Productions","documentary production company",NA
"Q108285936","Contracosta Produções","Portuguese film production company",NA
"Q108299991","Les rapailleurs inc.","quebec producing company",NA
"Q108651334","Spillefilmkompaniet 4½","Norwegian film production company",NA
"Q108559944","Théâtre de la Renaissance","theatre company in France",NA
"Q108535492","Andrew Levine Productions",NA,NA
"Q108610950","Puppet theatre Matěj Kopecký",NA,NA
"Q108535493","Asphalt Films","documentary production company",NA
"Q108535527","Barraclough Carey Productions","television production company",NA
"Q108535518","Rain Media","documentary production company",NA
"Q108225307","Kärnfilm","independent production company",NA
"Q108183211","Lumen Films","French film production company",NA
"Q108535522","Gold Bell Productions",NA,NA
"Q108535512","Krosney Productions",NA,NA
"Q108535514","Nour Productions",NA,NA
"Q108562240","Open Theaterwerkplaats Cie Tartaren","theatre company in Leuven, Belgium",NA
"Q109366665","Divadlo ZkuFraVon","theatre institution  in Slovakia",NA
"Q109366675","Divadlo Tretej Ruky","theatre institution  in Slovakia",NA
"Q109366659","Harry Teater","theatre institution  in Slovakia",NA
"Q108888335","Théâtre Nanterre-Amandiers","theatre company in Nanterre, France",NA
"Q108872988","Ikiru Films",NA,NA
"Q109121861","Gladusaurus Productions",NA,NA
"Q108895171","Kanif - Productions tous terrains","cinema production company",NA
"Q109327834","Favori Yapım","Turkish Media Production and Record Company",NA
"Q108899697","Helena Modrzejewska National Old Theater in Kraków","theatre company in Kraków, Poland",NA
"Q108888545","Odeon Theatre","theatre company in Bucharest, Romania",NA
